,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]"
5632,0,0,4,0,17,12
5633,0,2,2,5,1,2
5634,1,1,1,0,0,0
5635,1,5,0,8,0,6
5636,0,0,2,0,2,2
5637,0,0,3,0,10,22
5638,1,1,0,13,0,9
5639,2,3,1,0,0,0
5640,0,0,3,0,8,0
5641,0,0,0,0,0,0
5642,1,4,1,13,7,7
5643,0,1,1,18,16,18
5644,2,5,0,4,0,2
5645,0,0,0,0,0,7
5646,0,0,0,0,0,21
5647,0,0,2,0,7,0
5648,1,2,0,1,0,2
5649,1,2,4,3,13,5
5650,1,5,4,1,1,4
5651,0,0,0,0,0,15
5652,1,1,2,12,3,21
5653,0,2,2,9,8,1
5654,2,3,0,7,0,0
5655,0,0,2,0,0,0
5656,0,0,2,0,8,5
5657,0,2,2,1,2,1
5658,1,0,1,3,6,3
5659,2,2,3,17,18,29
5660,0,2,2,24,11,6
5661,1,0,1,0,0,0
5662,0,1,1,1,1,1
5663,1,2,3,10,5,4
5664,2,3,2,1,1,0
5665,0,2,2,2,3,1
5666,1,1,0,1,5,6
5667,0,10,10,15,33,0
5668,2,0,0,3,0,4
5669,2,1,0,8,0,7
5670,1,1,2,0,6,6
5671,0,4,4,20,31,6
5672,0,0,0,0,0,8
5673,1,1,1,4,2,2
5674,1,9,0,23,0,0
5675,1,1,1,21,0,22
5676,1,4,1,0,0,0
5677,0,0,0,0,0,22
5678,0,1,1,2,2,2
5679,2,1,0,6,0,4
5680,0,8,8,7,8,0
5681,1,2,4,3,10,0
5682,0,0,2,0,24,24
5683,0,2,2,3,2,0
5684,3,1,0,1,0,14
5685,1,8,0,10,0,0
5686,0,2,2,3,4,0
5687,3,4,0,5,0,0
5688,1,1,2,1,3,8
5689,2,4,0,11,0,21
5690,0,0,4,0,5,0
5691,1,2,1,14,9,14
5692,0,0,0,0,0,26
5693,0,0,1,0,0,0
5694,0,0,2,0,4,6
5695,0,3,3,18,8,6
5696,1,2,2,19,5,0
5697,0,0,0,0,15,15
5698,2,7,0,11,0,11
5699,0,7,7,20,36,28
5700,3,2,0,16,0,0
5701,1,4,4,11,3,11
5702,0,0,5,0,7,12
5703,0,0,2,0,9,0
5704,0,0,0,0,0,0
5705,0,0,0,0,0,0
5706,0,0,1,0,1,3
5707,2,4,3,7,14,0
5708,0,0,3,0,19,0
5709,0,0,6,0,3,4
5710,1,0,0,8,8,9
5711,0,0,0,0,0,48
5712,1,0,0,6,8,11
5713,0,0,0,0,0,7
5714,1,2,3,4,11,0
5715,0,0,2,0,9,11
5716,0,0,4,0,11,11
5717,2,6,0,11,0,5
5718,1,3,7,5,9,9
5719,1,1,0,0,0,0
5720,0,3,3,9,10,8
5721,1,2,0,21,0,44
5722,1,1,2,0,0,0
5723,0,4,4,3,5,5
5724,2,3,2,18,31,0
5725,0,0,1,0,19,48
5726,2,4,0,18,0,4
5727,2,2,0,22,0,4
5728,1,2,5,11,11,23
5729,0,0,0,0,0,0
5730,1,2,0,0,0,0
5731,0,2,2,1,2,1
5732,2,3,0,0,0,0
5733,0,3,3,12,5,0
5734,0,0,0,0,0,4
5735,0,2,2,24,8,7
5736,0,0,2,0,11,8
5737,1,3,0,17,9,16
5738,0,3,3,17,37,19
5739,0,3,3,9,13,8
5740,0,0,2,0,15,11
5741,2,2,0,5,0,8
5742,2,3,3,7,9,0
5743,0,0,0,0,0,0
5744,1,0,1,13,1,16
5745,0,0,3,0,7,0
5746,3,3,0,9,0,0
5747,1,6,0,19,0,11
5748,1,3,8,3,19,0
5749,2,4,0,8,0,1
5750,1,1,1,9,6,15
5751,0,0,3,0,7,0
5752,1,0,0,1,0,1
5753,1,3,0,0,0,0
5754,0,1,1,4,8,7
5755,3,2,0,0,0,0
5756,2,1,0,0,0,0
5757,0,2,2,11,11,0
5758,0,1,1,6,21,16
5759,1,1,0,0,0,0
5760,0,0,0,0,3,3
5761,0,3,3,6,9,4
5762,1,1,3,13,6,0
5763,1,1,1,0,0,0
5764,0,1,1,7,4,4
5765,1,1,2,0,2,1
5766,0,0,0,0,0,6
5767,0,0,4,0,4,6
5768,2,0,0,19,0,41
5769,1,1,3,4,11,11
5770,0,0,0,0,0,24
5771,1,1,0,0,0,0
5772,0,0,5,0,14,3
5773,0,0,2,0,43,0
5774,0,3,3,19,34,1
5775,1,1,0,2,0,1
5776,0,0,2,0,4,8
5777,0,0,0,0,0,9
5778,1,2,4,11,21,0
5779,0,5,5,11,21,0
5780,0,1,1,2,7,7
5781,0,0,6,0,11,0
5782,2,1,2,0,28,39
5783,1,1,2,5,2,8
5784,2,6,0,14,0,0
5785,0,0,3,0,8,19
5786,0,0,1,0,0,0
5787,0,1,1,4,4,0
5788,0,2,2,2,1,1
5789,0,2,2,46,17,0
5790,0,0,0,0,0,0
5791,0,0,6,0,18,13
5792,1,1,2,5,8,4
5793,0,0,0,0,0,0
5794,1,4,0,41,0,0
5795,0,0,0,0,0,0
5796,1,8,4,2,1,0
5797,0,0,2,0,1,4
5798,0,0,2,0,15,0
5799,0,0,0,0,0,0
5800,2,0,1,7,2,7
5801,0,0,6,0,12,4
5802,0,2,2,1,3,1
5803,1,0,0,6,13,18
5804,0,0,0,0,0,0
5805,1,1,0,0,1,1
5806,0,0,1,0,1,1
5807,1,2,5,7,24,2
5808,2,2,0,21,0,0
5809,0,0,0,0,0,0
5810,1,0,0,7,0,7
5811,0,0,1,0,4,6
5812,0,0,4,0,17,8
5813,2,5,4,12,6,0
5814,0,0,0,0,0,3
5815,1,0,3,13,26,13
5816,0,0,0,0,0,8
5817,1,4,10,3,28,0
5818,2,4,0,10,0,0
5819,3,2,0,6,0,20
5820,2,0,0,4,5,7
5821,0,0,0,0,0,6
5822,0,0,0,0,0,0
5823,1,5,4,4,2,1
5824,0,0,0,0,0,16
5825,0,0,2,0,19,0
5826,1,3,2,20,7,2
5827,0,0,1,0,11,45
5828,0,0,8,0,2,10
5829,1,2,0,39,0,0
5830,1,2,1,0,0,0
5831,2,3,0,2,0,5
5832,0,2,2,25,28,36
5833,0,0,0,0,0,9
5834,1,2,1,74,10,31
5835,0,0,3,0,10,11
5836,1,9,3,14,4,4
5837,0,0,0,0,0,2
5838,0,0,1,0,1,7
5839,1,3,5,9,7,0
5840,0,0,3,0,5,21
5841,0,0,2,0,10,16
5842,1,1,3,3,0,11
5843,0,0,1,0,6,19
5844,2,4,0,11,0,0
5845,0,0,0,0,0,2
5846,0,0,6,0,14,4
5847,0,4,4,22,11,0
5848,0,0,7,0,14,0
5849,1,1,2,16,11,8
5850,0,0,0,0,0,0
5851,3,0,0,7,0,9
5852,0,0,3,0,5,11
5853,0,0,0,0,0,38
5854,0,0,2,0,6,11
5855,1,2,3,12,2,0
5856,1,1,3,4,3,3
5857,0,0,1,0,5,0
5858,0,0,0,0,0,0
5859,2,1,3,10,4,3
5860,0,0,0,0,0,3
5861,0,0,4,0,17,27
5862,0,0,1,0,0,0
5863,2,2,4,0,2,11
5864,2,0,0,1,1,3
5865,0,0,6,0,11,0
5866,1,1,2,15,36,31
5867,2,1,0,9,0,22
5868,1,3,0,14,0,12
5869,2,3,0,16,0,49
5870,4,2,0,18,0,0
5871,0,2,2,1,1,0
5872,0,0,0,0,0,0
5873,3,2,0,13,0,8
5874,1,1,0,0,2,2
5875,0,0,0,0,0,0
5876,2,3,0,11,0,33
5877,0,0,3,0,6,0
5878,1,0,0,1,1,2
5879,0,0,1,0,8,11
5880,0,0,0,0,11,11
5881,0,0,4,0,0,15
5882,0,0,1,0,0,0
5883,0,0,0,0,11,11
5884,0,1,1,6,7,6
5885,1,1,7,6,25,34
5886,0,1,1,1,2,1
5887,0,0,6,0,18,23
5888,2,4,0,9,0,17
5889,0,1,1,3,3,0
5890,0,0,0,0,0,3
5891,1,1,3,0,0,0
5892,1,3,0,24,0,27
5893,1,1,0,0,0,0
5894,1,1,1,0,15,14
5895,0,0,6,0,18,13
5896,2,1,5,17,24,5
5897,2,2,2,23,8,22
5898,1,2,3,0,0,0
5899,0,5,5,3,3,2
5900,0,1,1,1,1,1
5901,0,0,0,0,0,16
5902,1,0,2,7,27,8
5903,0,0,0,0,0,0
5904,1,2,4,7,10,6
5905,3,1,0,0,0,0
5906,1,4,6,14,4,0
5907,0,0,0,0,0,4
5908,2,1,0,11,0,13
5909,0,0,0,0,24,30
5910,1,1,2,1,4,6
5911,0,0,0,0,0,5
5912,0,0,5,0,6,5
5913,2,3,3,3,11,0
5914,0,1,1,3,1,2
5915,1,0,0,1,3,4
5916,0,0,0,0,0,0
5917,0,0,2,0,0,0
5918,0,1,1,4,1,3
5919,0,0,4,0,1,0
5920,1,1,1,5,13,8
5921,2,7,3,8,4,0
5922,0,0,3,0,13,4
5923,1,1,2,1,20,20
5924,2,3,6,2,3,5
5925,4,2,0,10,0,6
5926,0,1,1,2,1,2
5927,0,0,2,0,7,16
5928,0,5,5,37,25,26
5929,0,2,2,2,3,0
5930,2,0,1,5,3,5
5931,1,1,1,14,31,38
5932,2,0,0,4,0,4
5933,3,3,0,3,0,2
5934,1,4,11,8,30,0
5935,1,1,2,14,48,44
5936,0,0,5,0,3,0
5937,0,0,2,0,2,8
5938,0,4,4,8,40,0
5939,2,2,0,0,0,27
5940,2,3,0,0,0,0
5941,0,0,1,0,20,16
5942,1,0,3,9,32,23
5943,0,0,0,0,0,7
5944,2,1,0,21,0,36
5945,1,2,4,3,5,3
5946,1,1,0,5,0,8
5947,1,1,0,0,0,0
5948,0,0,4,0,3,0
5949,0,0,0,5,5,5
5950,0,0,1,0,2,17
5951,1,2,2,0,0,0
5952,0,0,4,0,19,0
5953,1,1,1,1,10,10
5954,0,0,0,0,0,0
5955,1,3,0,26,0,21
5956,0,0,7,0,22,0
5957,0,3,3,0,0,0
5958,3,2,2,10,14,9
5959,2,2,3,16,6,11
5960,2,1,0,0,5,5
5961,1,0,2,1,0,1
5962,0,0,2,0,0,0
5963,0,3,3,1,2,0
5964,1,3,1,0,0,0
5965,3,0,0,24,0,34
5966,0,3,3,5,14,0
5967,0,0,1,0,0,0
5968,0,0,0,0,0,0
5969,1,0,0,4,1,5
5970,0,0,0,0,2,2
5971,0,0,0,0,0,0
5972,1,2,1,8,0,3
5973,1,10,0,20,0,0
5974,0,0,0,0,0,20
5975,0,3,3,13,9,0
5976,0,2,2,1,1,0
5977,3,3,0,1,0,0
5978,1,1,0,12,0,6
5979,1,1,1,0,0,0
5980,2,1,0,0,1,1
5981,1,0,0,3,2,3
5982,1,2,3,39,13,18
5983,3,0,0,18,0,30
5984,1,3,3,3,3,0
5985,0,1,1,1,7,6
5986,0,0,3,0,16,13
5987,0,0,9,0,5,0
5988,1,4,10,0,28,5
5989,0,0,7,0,53,27
5990,0,0,5,0,0,0
5991,0,0,0,0,0,16
5992,0,0,3,0,0,2
5993,0,4,4,21,29,11
5994,1,0,0,1,1,2
5995,1,3,3,28,10,0
5996,0,3,3,0,1,2
5997,1,0,2,1,0,1
5998,0,0,0,0,0,0
5999,0,0,9,0,22,0
6000,0,0,0,0,0,23
6001,1,1,2,3,3,0
6002,1,2,0,32,0,18
6003,1,2,0,4,0,3
6004,3,2,0,8,0,0
6005,0,0,6,0,5,0
6006,0,0,5,0,6,0
6007,0,0,1,0,0,0
6008,0,0,2,0,4,4
6009,1,3,5,2,2,0
6010,0,0,3,0,25,33
6011,1,7,0,25,0,0
6012,2,2,0,6,0,16
6013,1,0,2,0,2,2
6014,1,4,7,10,4,0
6015,1,5,2,23,19,0
6016,1,1,0,19,0,8
6017,1,1,4,2,10,5
6018,1,1,3,0,1,10
6019,0,1,1,2,1,1
6020,2,1,2,10,15,10
6021,0,2,2,8,17,10
6022,0,6,6,7,10,0
6023,0,2,2,13,13,18
6024,0,0,0,0,0,4
6025,0,1,1,5,3,3
6026,0,0,0,0,2,2
6027,1,3,2,10,2,0
6028,0,0,0,0,13,13
6029,2,0,1,1,0,1
6030,0,0,0,0,0,0
6031,0,0,1,0,4,19
6032,0,2,2,1,2,1
6033,1,1,2,5,0,0
6034,1,2,0,2,0,2
6035,1,2,2,16,22,0
6036,0,3,3,11,7,9
6037,2,2,3,6,29,13
6038,2,1,0,17,0,31
6039,2,1,0,2,0,9
6040,0,2,2,8,16,9
6041,0,0,5,0,17,25
6042,1,2,2,3,1,0
6043,1,5,2,16,14,3
6044,0,0,5,0,1,0
6045,1,1,0,1,0,1
6046,0,2,2,3,4,6
6047,1,2,0,27,0,12
6048,1,2,2,12,4,16
6049,1,3,1,2,14,0
6050,0,4,4,10,18,3
6051,2,1,0,16,0,0
6052,0,0,3,0,7,0
6053,2,1,0,3,0,3
6054,1,6,8,5,8,0
6055,1,2,2,12,8,0
6056,0,3,3,5,8,0
6057,0,0,0,0,0,40
6058,2,3,0,6,0,1
6059,2,2,0,14,0,14
6060,1,7,0,19,0,25
6061,1,9,0,26,0,14
6062,0,5,5,6,12,5
6063,1,3,0,7,0,1
6064,0,0,0,0,5,6
6065,1,2,0,63,0,37
6066,3,1,0,6,0,8
6067,1,4,0,13,0,0
6068,0,0,3,0,12,0
6069,0,0,0,0,0,0
6070,0,0,0,2,2,2
6071,0,0,0,0,0,11
6072,0,0,0,0,0,2
6073,0,3,3,1,1,0
6074,3,2,0,15,0,0
6075,0,0,0,0,0,0
6076,0,0,3,0,28,0
6077,0,0,1,0,6,1
6078,1,4,4,4,3,0
6079,2,1,0,3,0,17
6080,0,0,0,0,0,14
6081,0,0,2,0,11,0
6082,0,0,1,0,40,52
6083,1,2,0,0,0,0
6084,0,0,0,0,16,21
6085,1,1,6,8,24,44
6086,0,0,5,0,12,0
6087,1,1,1,2,15,16
6088,0,0,0,0,0,0
6089,0,0,0,0,0,9
6090,0,0,1,0,5,3
6091,0,0,1,0,1,7
6092,0,0,1,0,22,14
6093,2,0,1,7,5,21
6094,0,0,4,0,14,1
6095,1,0,0,1,5,5
6096,0,0,0,0,0,0
6097,1,2,6,10,12,11
6098,0,0,1,0,45,51
6099,1,2,0,41,0,0
6100,0,0,1,0,7,10
6101,1,0,0,2,0,2
6102,1,3,3,4,4,6
6103,0,0,0,0,0,6
6104,2,1,0,0,0,0
6105,0,0,4,0,15,11
6106,0,0,3,0,2,1
6107,2,1,0,2,0,15
6108,0,0,0,0,0,1
6109,0,0,6,0,0,22
6110,0,0,0,0,0,32
6111,0,0,0,0,0,0
6112,0,0,0,0,0,0
6113,0,7,7,8,8,3
6114,1,4,0,10,0,6
6115,0,2,2,2,2,0
6116,1,1,1,0,0,0
6117,1,1,1,2,2,2
6118,1,0,0,4,5,7
6119,1,1,2,3,10,12
6120,2,1,2,25,6,30
6121,1,2,1,21,18,25
6122,3,4,0,1,0,0
6123,0,0,1,0,1,1
6124,1,3,1,4,2,4
6125,3,1,0,7,0,13
6126,0,4,4,5,15,11
6127,0,0,2,0,1,1
6128,2,3,0,6,0,6
6129,1,3,2,8,5,5
6130,0,0,1,0,0,0
6131,2,1,1,1,3,3
6132,0,0,4,0,13,4
6133,1,1,0,1,0,12
6134,0,0,0,0,0,6
6135,1,3,2,40,34,0
6136,3,1,0,1,0,8
6137,0,0,0,0,0,5
6138,2,2,0,2,0,2
6139,1,1,0,30,0,11
6140,0,2,2,1,1,0
6141,0,0,4,0,5,0
6142,2,4,0,8,0,13
6143,0,2,2,1,2,1
6144,0,3,3,7,10,7
6145,0,1,1,3,11,10
6146,2,1,0,0,16,33
6147,3,4,0,13,0,14
6148,1,4,0,31,0,13
6149,2,5,0,10,0,0
6150,0,0,0,0,26,45
6151,0,0,0,0,0,0
6152,0,1,1,4,4,2
6153,0,0,0,0,0,4
6154,3,0,0,11,0,11
6155,2,1,0,2,0,11
6156,3,6,0,17,0,0
6157,0,4,4,1,2,1
6158,0,3,3,8,5,3
6159,1,1,2,0,0,0
6160,2,2,0,4,0,7
6161,1,2,0,34,0,24
6162,0,3,3,4,5,5
6163,1,1,2,1,6,6
6164,0,0,0,0,0,15
6165,2,0,0,17,0,17
6166,1,2,0,6,0,1
6167,0,3,3,25,47,0
6168,0,0,3,0,31,11
6169,0,0,0,0,0,3
6170,0,2,2,8,12,9
6171,1,3,0,11,0,9
6172,0,2,2,2,5,4
6173,0,1,1,16,4,14
6174,0,2,2,17,19,0
6175,3,3,0,0,0,16
6176,1,2,0,0,0,0
6177,1,0,2,1,0,1
6178,0,3,3,1,1,0
6179,1,3,5,5,30,9
6180,0,0,2,0,1,2
6181,1,1,2,15,3,13
6182,0,0,0,0,0,16
6183,0,0,0,0,0,8
6184,0,0,0,0,0,0
6185,2,1,0,13,0,0
6186,0,2,2,9,8,1
6187,1,0,0,2,3,5
6188,2,1,0,1,0,1
6189,0,0,3,0,8,21
6190,0,8,8,14,32,11
6191,0,2,2,6,5,1
6192,1,2,0,4,0,17
6193,1,3,2,4,3,3
6194,1,3,6,5,8,0
6195,0,0,3,0,25,12
6196,1,2,2,14,3,12
6197,0,0,8,0,0,0
6198,0,0,0,0,0,16
6199,3,0,0,5,0,5
6200,0,5,5,18,18,35
6201,1,1,1,0,0,0
6202,0,0,0,0,2,2
6203,0,0,0,0,0,0
6204,1,1,2,0,0,0
6205,1,2,3,0,0,0
6206,0,0,6,0,11,0
6207,1,0,3,12,11,12
6208,1,2,0,3,0,8
6209,0,0,1,0,1,1
6210,3,1,1,10,5,30
6211,0,0,5,0,4,0
6212,0,1,1,2,2,0
6213,1,2,3,1,3,2
6214,1,6,10,3,11,0
6215,0,0,0,0,0,15
6216,1,2,0,2,0,1
6217,1,1,0,10,11,24
6218,0,0,4,0,22,0
6219,0,0,2,0,0,0
6220,0,0,0,0,0,1
6221,1,3,2,0,0,0
6222,1,1,2,16,10,22
6223,0,0,0,0,0,10
6224,0,0,2,0,0,0
6225,0,0,2,0,5,10
6226,1,2,4,3,4,14
6227,1,3,1,15,8,17
6228,0,2,2,1,3,4
6229,0,3,3,8,18,10
6230,0,0,0,0,0,34
6231,0,0,0,0,0,57
6232,2,3,0,5,0,3
6233,2,2,0,2,0,17
6234,1,0,0,1,0,1
6235,0,0,0,0,0,0
6236,2,3,0,10,0,11
6237,2,1,1,5,11,11
6238,0,0,2,0,17,7
6239,2,0,2,22,15,31
6240,0,0,4,0,12,12
6241,0,0,6,0,12,4
6242,3,3,0,4,0,4
6243,0,0,4,0,9,20
6244,2,1,0,1,0,11
6245,1,0,0,1,1,2
6246,0,0,2,0,10,0
6247,0,0,1,0,0,0
6248,2,1,0,0,1,1
6249,1,1,0,9,7,13
6250,0,0,2,0,16,9
6251,0,0,0,0,0,0
6252,0,0,2,0,26,22
6253,1,1,2,11,4,42
6254,0,0,0,0,0,16
6255,0,0,0,0,0,12
6256,1,1,1,7,12,11
6257,1,4,7,0,2,0
6258,0,0,0,0,0,9
6259,0,0,0,0,0,1
6260,0,0,0,0,2,2
6261,1,1,1,2,9,13
6262,0,1,1,3,3,1
6263,1,1,1,11,3,14
6264,0,0,1,0,0,0
6265,0,0,0,0,0,10
6266,3,1,0,22,0,48
6267,0,0,3,0,16,0
6268,0,8,8,3,2,0
6269,0,0,4,0,16,30
6270,2,1,0,14,0,36
6271,1,1,1,0,2,1
6272,2,2,1,7,13,0
6273,0,5,5,10,21,9
6274,0,0,3,0,18,9
6275,2,1,1,0,0,0
6276,1,5,0,2,0,0
6277,0,0,1,0,11,13
6278,1,5,0,19,0,10
6279,2,0,0,3,2,6
6280,0,1,1,2,3,1
6281,1,1,2,13,24,0
6282,2,1,1,0,0,0
6283,0,0,1,0,0,0
6284,0,0,3,0,13,3
6285,0,2,2,1,1,0
6286,1,3,1,0,0,0
6287,0,0,2,0,20,15
6288,0,0,0,0,4,10
6289,0,2,2,1,1,0
6290,1,5,2,16,5,6
6291,0,0,2,0,5,4
6292,2,1,0,1,0,6
6293,1,1,2,2,4,7
6294,0,3,3,11,6,1
6295,0,2,2,4,14,11
6296,1,3,2,0,0,0
6297,2,3,0,1,0,2
6298,0,0,4,0,3,7
6299,2,1,4,23,5,16
6300,0,0,0,0,0,4
6301,0,0,4,0,4,20
6302,1,1,1,0,3,4
6303,0,0,1,0,1,7
6304,1,3,4,3,22,6
6305,1,3,0,8,0,6
6306,1,1,3,0,1,2
6307,1,4,1,5,4,5
6308,0,0,3,0,6,3
6309,0,0,3,0,2,2
6310,0,0,0,0,0,0
6311,2,1,2,16,22,14
6312,0,3,3,6,6,1
6313,1,7,0,27,0,0
6314,0,0,6,0,14,0
6315,1,3,0,2,0,0
6316,1,4,1,0,0,0
6317,1,5,0,15,0,11
6318,1,1,0,2,0,8
6319,0,0,2,0,3,1
6320,2,1,0,1,0,3
6321,0,0,0,0,0,0
6322,2,0,0,13,0,15
6323,2,1,0,8,0,80
6324,0,0,0,0,0,0
6325,2,2,2,11,8,5
6326,0,0,0,0,0,24
6327,1,2,2,0,4,5
6328,1,4,3,0,0,0
6329,0,0,0,0,0,12
6330,1,4,2,8,2,2
6331,0,0,0,11,11,11
6332,0,0,5,0,0,0
6333,0,0,0,0,0,12
6334,0,0,1,0,2,1
6335,0,0,3,0,14,0
6336,0,0,0,0,0,6
6337,0,0,0,0,0,30
6338,0,0,0,0,0,5
6339,0,3,3,10,13,3
6340,1,0,0,1,2,3
6341,0,3,3,15,11,9
6342,2,2,0,35,0,0
6343,1,1,2,1,0,1
6344,2,3,3,11,11,14
6345,1,4,2,10,4,0
6346,0,0,3,0,8,13
6347,1,3,3,2,2,0
6348,1,2,0,3,0,14
6349,2,3,0,9,0,0
6350,1,2,2,13,0,11
6351,3,1,0,0,0,0
6352,1,6,2,15,8,0
6353,1,1,0,1,0,1
6354,0,0,2,0,4,7
6355,2,1,0,7,0,10
6356,0,3,3,23,34,0
6357,0,0,4,0,12,19
6358,2,3,0,2,0,0
6359,3,2,0,5,0,5
6360,1,1,1,0,1,1
6361,0,0,0,0,0,0
6362,1,1,1,4,5,0
6363,0,0,4,0,0,0
6364,1,1,2,2,2,15
6365,0,0,3,0,42,0
6366,0,0,3,0,8,0
6367,2,2,0,4,0,6
6368,3,1,0,8,0,28
6369,3,0,0,8,0,18
6370,0,0,3,0,5,0
6371,2,3,0,16,0,0
6372,0,0,0,0,0,18
6373,0,0,0,0,46,54
6374,1,0,0,3,1,4
6375,1,1,2,0,0,0
6376,0,0,1,0,1,1
6377,3,1,0,1,0,2
6378,0,0,8,0,10,0
6379,0,0,2,0,28,5
6380,1,6,4,6,6,0
6381,0,0,0,0,0,0
6382,0,3,3,22,15,0
6383,1,1,0,0,0,0
6384,1,1,1,0,0,0
6385,1,3,1,1,0,2
6386,2,6,0,17,0,0
6387,2,1,1,19,42,0
6388,0,0,3,0,26,7
6389,1,1,0,0,1,1
6390,1,1,0,7,0,7
6391,2,0,0,20,0,26
6392,0,0,2,0,1,5
6393,1,0,0,3,8,9
6394,2,0,0,8,0,12
6395,0,0,3,0,13,0
6396,1,2,2,1,2,10
6397,0,2,2,0,4,5
6398,0,0,0,0,0,9
6399,1,0,1,1,3,5
6400,2,3,0,3,0,0
6401,0,0,1,0,24,18
6402,0,0,0,0,0,19
6403,0,0,0,0,0,6
6404,0,2,2,5,3,2
6405,1,1,2,2,2,5
6406,0,0,3,0,2,1
6407,2,3,0,5,0,0
6408,2,0,0,5,0,5
6409,0,2,2,4,3,3
6410,3,5,0,15,0,0
6411,3,0,1,7,3,11
6412,1,3,4,0,0,0
6413,2,2,0,5,0,17
6414,0,0,4,0,2,6
6415,1,3,2,10,25,14
6416,2,3,0,17,0,24
6417,0,1,1,5,5,1
6418,3,2,3,7,9,8
6419,0,2,2,9,13,0
6420,1,2,0,11,0,5
6421,0,0,1,0,0,0
6422,2,0,0,9,0,16
6423,1,3,1,0,0,0
6424,0,2,2,0,4,2
6425,0,0,5,0,46,0
6426,0,0,0,0,0,18
6427,1,0,1,3,18,14
6428,0,0,2,0,5,0
6429,0,3,3,18,9,15
6430,1,1,1,7,2,7
6431,1,0,2,7,4,11
6432,2,0,1,10,10,13
6433,1,1,6,0,0,2
6434,0,0,5,0,0,0
6435,1,1,2,0,0,0
6436,1,2,2,0,2,1
6437,0,0,3,0,12,0
6438,0,0,3,0,28,0
6439,0,0,3,0,2,4
6440,1,0,2,5,2,7
6441,0,0,1,0,23,4
6442,0,0,0,0,0,0
6443,0,0,5,0,5,0
6444,1,2,0,4,0,7
6445,0,0,3,0,2,0
6446,1,0,4,28,11,44
6447,0,0,1,0,0,0
6448,1,1,2,7,10,0
6449,0,3,3,9,9,1
6450,0,1,1,1,2,2
6451,1,2,3,1,9,0
6452,2,6,3,9,17,7
6453,3,1,0,0,0,14
6454,0,0,3,0,5,13
6455,1,0,0,5,1,6
6456,0,0,2,0,9,6
6457,0,0,0,0,0,28
6458,0,0,2,0,11,0
6459,1,1,3,0,0,0
6460,0,0,0,0,7,11
6461,1,4,5,2,2,0
6462,0,0,0,0,0,0
6463,0,0,4,0,0,0
6464,1,7,6,1,1,0
6465,0,3,3,1,0,0
6466,1,0,0,3,4,4
6467,1,0,0,8,6,11
6468,0,0,0,0,0,0
6469,0,0,0,0,0,8
6470,3,3,0,6,0,0
6471,0,0,0,0,0,7
6472,1,5,1,11,13,12
6473,0,0,3,0,22,19
6474,0,0,1,0,0,0
6475,0,0,0,0,6,6
6476,0,4,4,12,22,0
6477,0,3,3,9,17,20
6478,1,3,4,3,31,0
6479,0,0,0,0,10,10
6480,0,0,0,0,0,0
6481,0,4,4,20,20,20
6482,0,0,0,0,0,0
6483,2,1,0,2,0,4
6484,2,1,2,0,0,0
6485,0,5,5,4,14,0
6486,0,2,2,4,2,4
6487,0,4,4,1,1,0
6488,0,0,2,0,4,11
6489,0,0,0,0,10,30
6490,0,0,0,0,6,9
6491,0,0,5,0,17,0
6492,0,0,1,0,12,9
6493,0,0,0,0,0,20
6494,1,1,5,9,15,7
6495,1,4,7,3,4,1
6496,2,3,0,6,0,2
6497,0,0,1,0,0,0
6498,1,1,5,4,14,14
6499,1,10,4,12,3,3
6500,0,0,1,0,0,0
6501,1,3,4,12,38,26
6502,0,0,2,0,9,6
6503,0,0,0,0,0,0
6504,1,1,1,0,2,1
6505,1,0,1,1,2,4
6506,1,3,2,5,8,7
6507,0,0,4,0,26,22
6508,1,0,1,9,2,11
6509,1,1,5,0,0,0
6510,2,3,0,2,6,6
6511,2,3,0,7,0,12
6512,2,2,1,3,1,2
6513,2,0,0,33,0,39
6514,2,1,3,1,3,3
6515,1,1,1,2,2,13
6516,0,0,0,0,0,7
6517,0,0,0,0,3,3
6518,1,1,1,0,0,0
6519,1,6,10,25,23,54
6520,0,0,0,0,14,15
6521,2,3,3,7,7,11
6522,0,2,2,3,10,16
6523,1,0,0,1,2,2
6524,1,1,1,3,6,0
6525,0,0,0,0,5,7
6526,0,0,3,0,2,9
6527,1,5,3,5,22,0
6528,0,0,0,0,0,0
6529,0,0,8,0,15,11
6530,1,4,0,2,0,3
6531,1,7,0,30,0,0
6532,0,0,2,0,4,0
6533,0,0,0,0,9,16
6534,0,0,1,0,5,19
6535,0,0,2,0,11,6
6536,2,3,0,5,0,24
6537,1,1,2,0,0,0
6538,0,0,2,0,11,4
6539,0,0,1,0,2,5
6540,0,0,3,0,12,4
6541,0,0,1,0,1,4
6542,0,7,7,13,6,7
6543,0,0,0,0,0,0
6544,0,1,1,15,25,19
6545,1,1,1,3,5,0
6546,1,2,2,3,13,8
6547,0,0,0,0,0,0
6548,1,1,0,2,0,1
6549,1,0,9,6,2,6
6550,1,3,1,10,14,0
6551,0,1,1,2,1,1
6552,1,1,1,11,6,14
6553,0,3,3,10,17,13
6554,0,1,1,1,2,2
6555,2,1,3,10,18,33
6556,3,0,0,23,0,23
6557,0,0,0,0,0,0
6558,0,0,5,0,6,0
6559,0,2,2,2,2,2
6560,0,0,0,0,0,3
6561,1,5,2,5,0,1
